Town,Date,Sale Amount
Waterford,2016-04-01,194642.458
Waterford,2016-05-01,231783.757
Waterford,2016-06-01,230117.949
Waterford,2016-07-01,224720.105
Waterford,2016-08-01,229694.318
Waterford,2016-09-01,232712.591
Waterford,2016-10-01,210857.609
Waterford,2016-11-01,297323.871
Waterford,2016-12-01,237698.387
Waterford,2017-01-01,273821.591
Waterford,2017-02-01,210735.714
Waterford,2017-03-01,201553.0
Waterford,2017-04-01,239912.0
Waterford,2017-05-01,242121.667
Waterford,2017-06-01,268050.0
Waterford,2017-07-01,280748.625
Waterford,2017-08-01,277284.615
Waterford,2017-09-01,231918.379
Waterford,2017-10-01,234423.589
Waterford,2017-11-01,236928.8
Waterford,2017-12-01,239434.01
Waterford,2018-01-01,241939.22
Waterford,2018-02-01,244444.43
Waterford,2018-03-01,246949.64
Waterford,2018-04-01,249454.85
Waterford,2018-05-01,251960.06
Waterford,2018-06-01,254465.271
Waterford,2018-07-01,256970.481
Waterford,2018-08-01,259475.691
Waterford,2018-09-01,261980.901
Waterford,2018-10-01,264486.111
Waterford,2018-11-01,239584.259
Waterford,2018-12-01,229918.16
Waterford,2019-01-01,200182.609
Waterford,2019-02-01,260128.571
Waterford,2019-03-01,237797.471
Waterford,2019-04-01,241900.0
Waterford,2019-05-01,262145.419
Waterford,2019-06-01,312700.744
Waterford,2019-07-01,256862.5
Waterford,2019-08-01,269334.375
