Town,Sale Amount,Date,Projected,Lower_CI,Upper_CI
Trumbull,598315.0394366197,2020-11-01,False,,
Trumbull,595349.9014925373,2020-12-01,False,,
Trumbull,616601.7795918367,2021-01-01,False,,
Trumbull,556045.1351351351,2021-02-01,False,,
Trumbull,600280.5599999999,2021-03-01,False,,
Trumbull,636096.914893617,2021-04-01,False,,
Trumbull,666130.0,2021-05-01,False,,
Trumbull,639640.1802631579,2021-06-01,False,,
Trumbull,656954.8357894736,2021-07-01,False,,
Trumbull,662644.7159090909,2021-08-01,False,,
Trumbull,631862.9886792452,2021-09-01,False,,
Trumbull,527582.6898806815,2021-10-01,False,,
Trumbull,527582.6898806815,2021-11-01,False,,
Trumbull,527582.6898806815,2021-12-01,False,,
Trumbull,527582.6898806815,2022-01-01,False,,
Trumbull,527582.6898806815,2022-02-01,False,,
Trumbull,527582.6898806815,2022-03-01,False,,
Trumbull,527582.6898806815,2022-04-01,False,,
Trumbull,527582.6898806815,2022-05-01,False,,
Trumbull,527582.6898806815,2022-06-01,False,,
Trumbull,527582.6898806815,2022-07-01,False,,
Trumbull,527582.6898806815,2022-08-01,False,,
Trumbull,527582.6898806815,2022-09-01,False,,
Trumbull,527582.6898806815,2022-10-01,False,,
Trumbull,527582.6898806815,2022-11-01,False,,
Trumbull,527582.6898806815,2022-12-01,False,,
Trumbull,527817.0481939072,2023-01-01,True,415772.3871151123,639861.7092727022
Trumbull,504788.483278477,2023-02-01,True,366187.99675595085,643388.9698010031
Trumbull,502143.0028646489,2023-03-01,True,341313.3300666859,662972.6756626118
Trumbull,535831.8124975732,2023-04-01,True,355492.48666895996,716171.1383261865
Trumbull,548111.3913476648,2023-05-01,True,350176.1463094512,746046.6363858783
Trumbull,541175.4582965533,2023-06-01,True,327085.6406583559,755265.2759347508
Trumbull,553996.702725519,2023-07-01,True,324888.5649294646,783104.8405215733
Trumbull,556258.4689298973,2023-08-01,True,313057.6720718362,799459.2657879584
Trumbull,540753.1211504955,2023-09-01,True,284232.71969382244,797273.5226071685
Trumbull,515189.9864451392,2023-10-01,True,246008.2541616311,784371.7187286473
Trumbull,514750.1391050621,2023-11-01,True,233476.4403227425,796023.8378873817
Trumbull,524387.1745123988,2023-12-01,True,231520.3408519586,817254.008172839
Trumbull,522624.06371799397,2024-01-01,True,204230.62730165152,841017.5001343364
Trumbull,499595.4988025637,2024-02-01,True,161699.3762908058,837491.6213143216
Trumbull,496950.0183887356,2024-03-01,True,140617.0296493339,853283.0071281373
Trumbull,530638.8280216599,2024-04-01,True,156777.07801314618,904500.5780301736
Trumbull,542918.4068717514,2024-05-01,True,152313.7251603026,933523.0885832002
Trumbull,535982.47382064,2024-06-01,True,129323.61601673556,942641.3316245445
Trumbull,548803.7182496055,2024-07-01,True,126700.84466799808,970906.5918312129
Trumbull,551065.4844539838,2024-08-01,True,114064.0598094801,988066.9090984876
Trumbull,535560.1366745819,2024-09-01,True,84151.6138280693,986968.6595210945
Trumbull,509997.0019692256,2024-10-01,True,44627.18850378203,975366.8154346691
Trumbull,509557.1546291485,2024-11-01,True,30632.86826347676,988481.4409948202
Trumbull,519194.19003648515,2024-12-01,True,27088.63138369529,1011299.748689275
Trumbull,517431.07924208033,2025-01-01,True,1050.7858075893018,1033811.3726765714
Trumbull,494402.51432665007,2025-02-01,True,-41864.29773382167,1030669.3263871218
Trumbull,491757.03391282196,2025-03-01,True,-63684.75420499017,1047198.8220306342
Trumbull,525445.8435457463,2025-04-01,True,-48530.69452660694,1099422.3816180995
Trumbull,537725.4223958378,2025-05-01,True,-54205.78351202351,1129656.6283036992
Trumbull,530789.4893447264,2025-06-01,True,-78567.5806869145,1140146.5593763674
Trumbull,543610.7337736919,2025-07-01,True,-82687.53787293972,1169909.0054203235
Trumbull,545872.4999780703,2025-08-01,True,-96920.63263737026,1188665.6325935107
Trumbull,530367.1521986683,2025-09-01,True,-128508.0240129159,1189242.3284102525
Trumbull,504804.017493312,2025-10-01,True,-169769.90974969498,1179377.9447363191
Trumbull,504364.1701532349,2025-11-01,True,-185551.3817830957,1194279.7220895656
Trumbull,514001.2055605716,2025-12-01,True,-190922.16211232817,1218924.5732334713
Union,169000.0,2006-10-01,False,,
Union,286000.0,2006-11-01,False,,
Union,292500.0,2006-12-01,False,,
Union,546000.0,2007-01-01,False,,
Union,353719.3004115226,2007-02-01,False,,
Union,353719.3004115226,2007-03-01,False,,
Union,353719.3004115226,2007-04-01,False,,
Union,312000.0,2007-05-01,False,,
Union,448500.0,2007-06-01,False,,
Union,353719.3004115226,2007-07-01,False,,
Union,353719.3004115226,2007-08-01,False,,
Union,353719.3004115226,2007-09-01,False,,
Union,353719.3004115226,2007-10-01,False,,
Union,304850.0,2007-11-01,False,,
Union,308750.0,2007-12-01,False,,
Union,353719.3004115226,2008-01-01,False,,
Union,353719.3004115226,2008-02-01,False,,
Union,319800.0,2008-03-01,False,,
Union,364487.5,2008-04-01,False,,
Union,353719.3004115226,2008-05-01,False,,
Union,689000.0,2008-06-01,False,,
Union,353719.3004115226,2008-07-01,False,,
Union,353719.3004115226,2008-08-01,False,,
Union,353719.3004115226,2008-09-01,False,,
Union,353719.3004115226,2008-10-01,False,,
Union,353719.3004115226,2008-11-01,False,,
Union,353719.3004115226,2008-12-01,False,,
Union,353719.3004115226,2009-01-01,False,,
Union,353719.3004115226,2009-02-01,False,,
Union,353719.3004115226,2009-03-01,False,,
Union,353719.3004115226,2009-04-01,False,,
Union,353719.3004115226,2009-05-01,False,,
Union,353719.3004115226,2009-06-01,False,,
Union,353719.3004115226,2009-07-01,False,,
Union,353719.3004115226,2009-08-01,False,,
Union,353719.3004115226,2009-09-01,False,,
Union,353719.3004115226,2009-10-01,False,,
Union,353719.3004115226,2009-11-01,False,,
Union,353719.3004115226,2009-12-01,False,,
Union,353719.3004115226,2010-01-01,False,,
Union,353719.3004115226,2010-02-01,False,,
Union,353719.3004115226,2010-03-01,False,,
Union,353719.3004115226,2010-04-01,False,,
Union,354250.0,2010-05-01,False,,
Union,308100.0,2010-06-01,False,,
Union,353719.3004115226,2010-07-01,False,,
Union,411775.0,2010-08-01,False,,
Union,293800.0,2010-09-01,False,,
Union,353719.3004115226,2010-10-01,False,,
Union,552500.0,2010-11-01,False,,
Union,353719.3004115226,2010-12-01,False,,
Union,353719.3004115226,2011-01-01,False,,
Union,175370.0,2011-02-01,False,,
Union,353719.3004115226,2011-03-01,False,,
Union,195000.0,2011-04-01,False,,
Union,353719.3004115226,2011-05-01,False,,
Union,1183000.0,2011-06-01,False,,
Union,353719.3004115226,2011-07-01,False,,
Union,353719.3004115226,2011-08-01,False,,
Union,455000.0,2011-09-01,False,,
Union,585000.0,2011-10-01,False,,
Union,239200.0,2011-11-01,False,,
Union,16900.0,2011-12-01,False,,
Union,353719.3004115226,2012-01-01,False,,
Union,353719.3004115226,2012-02-01,False,,
Union,240500.0,2012-03-01,False,,
Union,331500.0,2012-04-01,False,,
Union,308425.0,2012-05-01,False,,
Union,279500.0,2012-06-01,False,,
Union,299000.0,2012-07-01,False,,
Union,1136200.0,2012-08-01,False,,
Union,353719.3004115226,2012-09-01,False,,
Union,353719.3004115226,2012-10-01,False,,
Union,201240.0,2012-11-01,False,,
Union,182000.0,2012-12-01,False,,
Union,291200.0,2013-01-01,False,,
Union,353719.3004115226,2013-02-01,False,,
Union,357500.0,2013-03-01,False,,
Union,258050.0,2013-04-01,False,,
Union,353719.3004115226,2013-05-01,False,,
Union,401700.0,2013-06-01,False,,
Union,353719.3004115226,2013-07-01,False,,
Union,353719.3004115226,2013-08-01,False,,
Union,344500.0,2013-09-01,False,,
Union,353719.3004115226,2013-10-01,False,,
Union,353719.3004115226,2013-11-01,False,,
Union,353719.3004115226,2013-12-01,False,,
Union,353719.3004115226,2014-01-01,False,,
Union,353719.3004115226,2014-02-01,False,,
Union,353719.3004115226,2014-03-01,False,,
Union,353719.3004115226,2014-04-01,False,,
Union,353719.3004115226,2014-05-01,False,,
Union,353719.3004115226,2014-06-01,False,,
Union,353719.3004115226,2014-07-01,False,,
Union,353719.3004115226,2014-08-01,False,,
Union,353719.3004115226,2014-09-01,False,,
Union,400400.0,2014-10-01,False,,
Union,353719.3004115226,2014-11-01,False,,
Union,176800.0,2014-12-01,False,,
Union,353719.3004115226,2015-01-01,False,,
Union,354900.0,2015-02-01,False,,
Union,353719.3004115226,2015-03-01,False,,
Union,353719.3004115226,2015-04-01,False,,
Union,162500.0,2015-05-01,False,,
Union,353719.3004115226,2015-06-01,False,,
Union,410280.0,2015-07-01,False,,
Union,159250.0,2015-08-01,False,,
Union,353719.3004115226,2015-09-01,False,,
Union,195000.0,2015-10-01,False,,
Union,520000.0,2015-11-01,False,,
Union,367250.0,2015-12-01,False,,
Union,353719.3004115226,2016-01-01,False,,
Union,353719.3004115226,2016-02-01,False,,
Union,231725.0,2016-03-01,False,,
Union,353719.3004115226,2016-04-01,False,,
Union,353719.3004115226,2016-05-01,False,,
Union,353719.3004115226,2016-06-01,False,,
Union,290875.0,2016-07-01,False,,
Union,221000.0,2016-08-01,False,,
Union,353719.3004115226,2016-09-01,False,,
Union,353719.3004115226,2016-10-01,False,,
Union,353719.3004115226,2016-11-01,False,,
Union,650000.0,2016-12-01,False,,
Union,202800.0,2017-01-01,False,,
Union,353719.3004115226,2017-02-01,False,,
Union,236600.0,2017-03-01,False,,
Union,308750.0,2017-04-01,False,,
Union,353719.3004115226,2017-05-01,False,,
Union,285740.0,2017-06-01,False,,
Union,643500.0,2017-07-01,False,,
Union,104000.0,2017-08-01,False,,
Union,384800.0,2017-09-01,False,,
Union,221650.0,2017-10-01,False,,
Union,353719.3004115226,2017-11-01,False,,
Union,306800.0,2017-12-01,False,,
Union,663000.0,2018-01-01,False,,
Union,353719.3004115226,2018-02-01,False,,
Union,353719.3004115226,2018-03-01,False,,
Union,353719.3004115226,2018-04-01,False,,
Union,353719.3004115226,2018-05-01,False,,
Union,156000.0,2018-06-01,False,,
Union,384800.0,2018-07-01,False,,
Union,422500.0,2018-08-01,False,,
Union,353719.3004115226,2018-09-01,False,,
Union,353719.3004115226,2018-10-01,False,,
Union,353719.3004115226,2018-11-01,False,,
Union,353719.3004115226,2018-12-01,False,,
Union,353719.3004115226,2019-01-01,False,,
Union,353719.3004115226,2019-02-01,False,,
Union,353719.3004115226,2019-03-01,False,,
Union,353719.3004115226,2019-04-01,False,,
Union,353719.3004115226,2019-05-01,False,,
Union,353719.3004115226,2019-06-01,False,,
Union,353719.3004115226,2019-07-01,False,,
Union,353719.3004115226,2019-08-01,False,,
Union,353719.3004115226,2019-09-01,False,,
Union,353719.3004115226,2019-10-01,False,,
Union,353719.3004115226,2019-11-01,False,,
Union,353719.3004115226,2019-12-01,False,,
Union,353719.3004115226,2020-01-01,False,,
Union,454870.0,2020-02-01,False,,
Union,208000.0,2020-03-01,False,,
Union,353719.3004115226,2020-04-01,False,,
Union,311642.5,2020-05-01,False,,
Union,169000.0,2020-06-01,False,,
Union,353719.3004115226,2020-07-01,False,,
Union,353719.3004115226,2020-08-01,False,,
Union,353719.3004115226,2020-09-01,False,,
Union,353719.3004115226,2020-10-01,False,,
Union,585000.0,2020-11-01,False,,
Union,247000.0,2020-12-01,False,,
Union,353719.3004115226,2021-01-01,False,,
Union,195000.0,2021-02-01,False,,
Union,353719.3004115226,2021-03-01,False,,
Union,244400.0,2021-04-01,False,,
Union,266500.0,2021-05-01,False,,
Union,300083.3333333333,2021-06-01,False,,
Union,499850.0,2021-07-01,False,,
Union,353719.3004115226,2021-08-01,False,,
Union,500500.0,2021-09-01,False,,
Union,445250.0,2021-10-01,False,,
Union,505050.0,2021-11-01,False,,
Union,301600.0,2021-12-01,False,,
Union,353719.3004115226,2022-01-01,False,,
Union,353719.3004115226,2022-02-01,False,,
Union,353719.3004115226,2022-03-01,False,,
Union,169000.0,2022-04-01,False,,
Union,353719.3004115226,2022-05-01,False,,
Union,353719.3004115226,2022-06-01,False,,
Union,403000.0,2022-07-01,False,,
Union,383500.0,2022-08-01,False,,
Union,559000.0,2022-09-01,False,,
Union,353719.3004115226,2022-10-01,False,,
Union,353719.3004115226,2022-11-01,False,,
Union,353719.3004115226,2022-12-01,False,,
Union,396177.3291345092,2023-01-01,True,61405.95522164641,730948.7030473719
Union,371400.3048924185,2023-02-01,True,31035.372943238588,711765.2368415984
Union,328707.2001210349,2023-03-01,True,-15021.693131423555,672436.0933734934
Union,313876.1053906097,2023-04-01,True,-31940.19341007271,659692.4041912921
Union,360131.0871089287,2023-05-01,True,6433.387068416516,713828.787149441
Union,340161.2880250451,2023-06-01,True,-18314.89777587331,698637.4738259636
Union,420332.3010530839,2023-07-01,True,60185.61761860014,780478.9844875677
Union,387032.20502188697,2023-08-01,True,20945.96212966158,753118.4479141124
Union,439489.4282102756,2023-09-01,True,67280.02100866387,811698.8354118874
Union,372635.3737596383,2023-10-01,True,-1385.2026770391385,746655.9501963158
Union,442943.3381412887,2023-11-01,True,64789.528863982356,821097.1474185952
Union,358759.94566464017,2023-12-01,True,-26175.28484390385,743695.1761731842
Union,390960.64390980604,2024-01-01,True,-8191.176767906931,790112.464587519
Union,373655.3413963273,2024-02-01,True,-29775.738714758307,777086.4215074129
Union,354663.23036109604,2024-03-01,True,-56769.89672310901,766096.357445301
Union,315660.1249586878,2024-04-01,True,-99899.93184809794,731220.1817654736
Union,355754.96723014396,2024-05-01,True,-63502.73232204688,775012.6667823348
Union,362855.7696521635,2024-06-01,True,-63683.84190095059,789395.3812052775
Union,430665.7698002002,2024-07-01,True,-918.0031948745018,862249.5427952749
Union,379996.76394278876,2024-08-01,True,-54777.35280358215,814770.8806891597
Union,455861.7227439938,2024-09-01,True,14917.493745601154,896805.9517423864
Union,389743.4894289693,2024-10-01,True,-57035.35303138045,836522.331889319
Union,437349.70123990456,2024-11-01,True,-12576.377198612958,887275.779678422
Union,367735.5027012501,2024-12-01,True,-87189.18563590571,822660.1910384059
Union,411675.3371960579,2025-01-01,True,-63765.54726397124,887116.2216560871
Union,372653.50682912173,2025-02-01,True,-107636.73219515604,852943.7458533995
Union,357129.17431402195,2025-03-01,True,-128294.33743860369,842552.6860666475
Union,336396.39049094555,2025-04-01,True,-156127.24072793155,828920.0217098226
Union,360914.2902438985,2025-05-01,True,-137372.07723304123,859200.6577208382
Union,361157.7777404133,2025-06-01,True,-141792.71153400966,864108.2670148363
Union,448357.25850116566,2025-07-01,True,-61006.91554790706,957721.4325502384
Union,391154.0677025377,2025-08-01,True,-124329.90411251353,906638.0395175889
Union,453018.5769790808,2025-09-01,True,-67004.58758800273,973041.7415461643
Union,402514.8311538584,2025-10-01,True,-123179.21190956299,928208.8742172797
Union,452902.2837986675,2025-11-01,True,-79058.56967862335,984863.1372759583
Union,366604.2063308164,2025-12-01,True,-169992.82718700322,903201.239848636
Vernon,228482.3229508254,2006-10-01,False,,
Vernon,228482.3229508254,2006-11-01,False,,
Vernon,228482.3229508254,2006-12-01,False,,
Vernon,228482.3229508254,2007-01-01,False,,
Vernon,228482.3229508254,2007-02-01,False,,
Vernon,228482.3229508254,2007-03-01,False,,
Vernon,228482.3229508254,2007-04-01,False,,
Vernon,228482.3229508254,2007-05-01,False,,
Vernon,228482.3229508254,2007-06-01,False,,
Vernon,228482.3229508254,2007-07-01,False,,
Vernon,228482.3229508254,2007-08-01,False,,
Vernon,228482.3229508254,2007-09-01,False,,
Vernon,245098.1,2007-10-01,False,,
Vernon,246375.27777777775,2007-11-01,False,,
Vernon,244207.1125,2007-12-01,False,,
Vernon,211962.27,2008-01-01,False,,
Vernon,252015.83333333337,2008-02-01,False,,
Vernon,211242.61052631575,2008-03-01,False,,
Vernon,280281.51666666666,2008-04-01,False,,
Vernon,257126.31578947368,2008-05-01,False,,
Vernon,277185.3275862069,2008-06-01,False,,
Vernon,241470.45,2008-07-01,False,,
Vernon,215937.64705882352,2008-08-01,False,,
Vernon,225524.8047619048,2008-09-01,False,,
Vernon,250073.31818181815,2008-10-01,False,,
Vernon,232277.0517241379,2008-11-01,False,,
Vernon,258222.81333333335,2008-12-01,False,,
Vernon,202891.70909090908,2009-01-01,False,,
Vernon,210608.8705882353,2009-02-01,False,,
Vernon,254983.70625,2009-03-01,False,,
Vernon,241031.81818181815,2009-04-01,False,,
Vernon,219935.25,2009-05-01,False,,
Vernon,226626.2304347826,2009-06-01,False,,
Vernon,240421.82894736843,2009-07-01,False,,
Vernon,238854.70322580644,2009-08-01,False,,
Vernon,212218.57878787877,2009-09-01,False,,
Vernon,269361.57575757575,2009-10-01,False,,
Vernon,234653.51351351352,2009-11-01,False,,
Vernon,230085.2272727273,2009-12-01,False,,
Vernon,235699.36,2010-01-01,False,,
Vernon,210853.90625,2010-02-01,False,,
Vernon,236059.2,2010-03-01,False,,
Vernon,242858.3368421053,2010-04-01,False,,
Vernon,265728.6357142857,2010-05-01,False,,
Vernon,300115.521875,2010-06-01,False,,
Vernon,191823.69375,2010-07-01,False,,
Vernon,266505.85,2010-08-01,False,,
Vernon,236051.70952380955,2010-09-01,False,,
Vernon,249470.0,2010-10-01,False,,
Vernon,242546.08695652173,2010-11-01,False,,
Vernon,261411.7380952381,2010-12-01,False,,
Vernon,256021.7,2011-01-01,False,,
Vernon,209718.6,2011-02-01,False,,
Vernon,217113.92857142855,2011-03-01,False,,
Vernon,211981.25,2011-04-01,False,,
Vernon,212864.73684210525,2011-05-01,False,,
Vernon,185877.9619047619,2011-06-01,False,,
Vernon,240614.05333333332,2011-07-01,False,,
Vernon,224386.77368421052,2011-08-01,False,,
Vernon,262588.7727272727,2011-09-01,False,,
Vernon,228482.3229508254,2011-10-01,False,,
Vernon,228482.3229508254,2011-11-01,False,,
Vernon,228482.3229508254,2011-12-01,False,,
Vernon,228482.3229508254,2012-01-01,False,,
Vernon,228482.3229508254,2012-02-01,False,,
Vernon,228482.3229508254,2012-03-01,False,,
Vernon,228482.3229508254,2012-04-01,False,,
Vernon,228482.3229508254,2012-05-01,False,,
Vernon,228482.3229508254,2012-06-01,False,,
Vernon,228482.3229508254,2012-07-01,False,,
Vernon,228482.3229508254,2012-08-01,False,,
Vernon,228482.3229508254,2012-09-01,False,,
Vernon,226437.25,2012-10-01,False,,
Vernon,245133.36956521735,2012-11-01,False,,
Vernon,227335.5724137931,2012-12-01,False,,
Vernon,170612.40000000002,2013-01-01,False,,
Vernon,169146.25,2013-02-01,False,,
Vernon,182410.6375,2013-03-01,False,,
Vernon,211655.15,2013-04-01,False,,
Vernon,176360.36363636365,2013-05-01,False,,
Vernon,214656.91,2013-06-01,False,,
Vernon,245346.67368421052,2013-07-01,False,,
Vernon,227440.95,2013-08-01,False,,
Vernon,247452.59259259255,2013-09-01,False,,
Vernon,228719.35185185185,2013-10-01,False,,
Vernon,196910.94583333333,2013-11-01,False,,
Vernon,159687.8947368421,2013-12-01,False,,
Vernon,238221.3363636364,2014-01-01,False,,
Vernon,208821.95454545456,2014-02-01,False,,
Vernon,203322.10476190475,2014-03-01,False,,
Vernon,189066.42857142855,2014-04-01,False,,
Vernon,209732.86829268292,2014-05-01,False,,
Vernon,225022.51379310343,2014-06-01,False,,
Vernon,235885.0,2014-07-01,False,,
Vernon,210364.35,2014-08-01,False,,
Vernon,226277.47297297296,2014-09-01,False,,
Vernon,207453.9606060606,2014-10-01,False,,
Vernon,158084.4777777778,2014-11-01,False,,
Vernon,218118.36428571428,2014-12-01,False,,
Vernon,206366.33333333337,2015-01-01,False,,
Vernon,145857.68260869567,2015-02-01,False,,
Vernon,180576.7476190476,2015-03-01,False,,
Vernon,224019.55333333332,2015-04-01,False,,
Vernon,169615.84545454546,2015-05-01,False,,
Vernon,228993.56666666665,2015-06-01,False,,
Vernon,242600.96774193548,2015-07-01,False,,
Vernon,208735.92093023256,2015-08-01,False,,
Vernon,229991.2216216216,2015-09-01,False,,
Vernon,204124.5945945946,2015-10-01,False,,
Vernon,263672.93333333335,2015-11-01,False,,
Vernon,211569.6375,2015-12-01,False,,
Vernon,181492.1875,2016-01-01,False,,
Vernon,124788.76428571428,2016-02-01,False,,
Vernon,205185.396,2016-03-01,False,,
Vernon,174161.4814814815,2016-04-01,False,,
Vernon,220208.9024390244,2016-05-01,False,,
Vernon,234364.73125,2016-06-01,False,,
Vernon,224650.55116279068,2016-07-01,False,,
Vernon,221904.64242424243,2016-08-01,False,,
Vernon,210494.07407407407,2016-09-01,False,,
Vernon,228482.3229508254,2016-10-01,False,,
Vernon,228482.3229508254,2016-11-01,False,,
Vernon,228482.3229508254,2016-12-01,False,,
Vernon,228482.3229508254,2017-01-01,False,,
Vernon,228482.3229508254,2017-02-01,False,,
Vernon,228482.3229508254,2017-03-01,False,,
Vernon,228482.3229508254,2017-04-01,False,,
Vernon,228482.3229508254,2017-05-01,False,,
Vernon,228482.3229508254,2017-06-01,False,,
Vernon,228482.3229508254,2017-07-01,False,,
Vernon,228482.3229508254,2017-08-01,False,,
Vernon,228482.3229508254,2017-09-01,False,,
Vernon,210388.15416666667,2017-10-01,False,,
Vernon,213105.75,2017-11-01,False,,
Vernon,233868.5227272727,2017-12-01,False,,
Vernon,215781.42857142855,2018-01-01,False,,
Vernon,166173.18421052632,2018-02-01,False,,
Vernon,251030.0,2018-03-01,False,,
Vernon,261505.92,2018-04-01,False,,
Vernon,226377.71951219512,2018-05-01,False,,
Vernon,234875.08055555556,2018-06-01,False,,
Vernon,238037.8619047619,2018-07-01,False,,
Vernon,204656.2,2018-08-01,False,,
Vernon,236773.33333333337,2018-09-01,False,,
Vernon,214546.475,2018-10-01,False,,
Vernon,203769.3806451613,2018-11-01,False,,
Vernon,200366.5625,2018-12-01,False,,
Vernon,204230.17333333337,2019-01-01,False,,
Vernon,200931.25,2019-02-01,False,,
Vernon,228477.48695652175,2019-03-01,False,,
Vernon,225685.2371428571,2019-04-01,False,,
Vernon,221242.13548387095,2019-05-01,False,,
Vernon,237726.125,2019-06-01,False,,
Vernon,232196.4411764706,2019-07-01,False,,
Vernon,250611.96216216215,2019-08-01,False,,
Vernon,232535.95625,2019-09-01,False,,
Vernon,234303.3756097561,2019-10-01,False,,
Vernon,234690.21875,2019-11-01,False,,
Vernon,228647.94642857145,2019-12-01,False,,
Vernon,207456.51333333337,2020-01-01,False,,
Vernon,211237.86666666667,2020-02-01,False,,
Vernon,227241.75,2020-03-01,False,,
Vernon,275425.0,2020-04-01,False,,
Vernon,242038.26111111112,2020-05-01,False,,
Vernon,257111.83333333337,2020-06-01,False,,
Vernon,273837.85,2020-07-01,False,,
Vernon,267391.2744680851,2020-08-01,False,,
Vernon,257809.4025,2020-09-01,False,,
Vernon,262632.5,2020-10-01,False,,
Vernon,252178.1344262295,2020-11-01,False,,
Vernon,242453.14363636365,2020-12-01,False,,
Vernon,247286.3763157895,2021-01-01,False,,
Vernon,276283.0,2021-02-01,False,,
Vernon,266132.79333333333,2021-03-01,False,,
Vernon,284430.3386363636,2021-04-01,False,,
Vernon,293432.8070175439,2021-05-01,False,,
Vernon,315253.290625,2021-06-01,False,,
Vernon,303878.9684210526,2021-07-01,False,,
Vernon,264551.1818181818,2021-08-01,False,,
Vernon,266840.1813559322,2021-09-01,False,,
Vernon,228482.3229508254,2021-10-01,False,,
Vernon,228482.3229508254,2021-11-01,False,,
Vernon,228482.3229508254,2021-12-01,False,,
Vernon,228482.3229508254,2022-01-01,False,,
Vernon,228482.3229508254,2022-02-01,False,,
Vernon,228482.3229508254,2022-03-01,False,,
Vernon,228482.3229508254,2022-04-01,False,,
Vernon,228482.3229508254,2022-05-01,False,,
Vernon,228482.3229508254,2022-06-01,False,,
Vernon,228482.3229508254,2022-07-01,False,,
Vernon,228482.3229508254,2022-08-01,False,,
Vernon,228482.3229508254,2022-09-01,False,,
Vernon,228482.3229508254,2022-10-01,False,,
Vernon,228482.3229508254,2022-11-01,False,,
Vernon,228482.3229508254,2022-12-01,False,,
Vernon,220993.680341426,2023-01-01,True,154312.71449984735,287674.6461830046
Vernon,217069.08109006894,2023-02-01,True,140998.95523857267,293139.2069415652
Vernon,232158.98216502948,2023-03-01,True,147737.5578189062,316580.40651115275
Vernon,243483.02251415825,2023-04-01,True,151465.1452821524,335500.8997461641
Vernon,237262.0638179086,2023-05-01,True,138228.72310825874,336295.4045275585
Vernon,249736.37607095463,2023-06-01,True,144152.68692195026,355320.065219959
Vernon,250068.94829261227,2023-07-01,True,138318.20665153314,361819.6899336914
Vernon,239130.36967416605,2023-08-01,True,121535.55217712956,356725.18717120256
Vernon,239921.11318921976,2023-09-01,True,116759.23183678054,363082.99454165896
Vernon,230875.7254616934,2023-10-01,True,102387.79227684342,359363.6586465434
Vernon,228819.3403204363,2023-11-01,True,95217.51063060158,362421.170010271
Vernon,226831.88999604862,2023-12-01,True,88304.82097363137,365358.95901846583
Vernon,221605.99487071828,2024-01-01,True,73112.68831150129,370099.30142993527
Vernon,217681.39561936122,2024-02-01,True,62263.50995610413,373099.2812826183
Vernon,232771.29669432176,2024-03-01,True,70724.46310514945,394818.1302834941
Vernon,244095.33704345053,2024-04-01,True,75680.27426970858,412510.39981719246
Vernon,237874.3783472009,2024-05-01,True,63323.26702930679,412425.489665095
Vernon,250348.69060024692,2024-06-01,True,69870.02827115075,430827.3529293431
Vernon,250681.26282190456,2024-07-01,True,64463.63569987143,436898.88994393765
Vernon,239742.68420345834,2024-08-01,True,47957.748016786616,431527.6203901301
Vernon,240533.42771851207,2024-09-01,True,43338.2553168782,437728.60012014594
Vernon,231488.0399909857,2024-10-01,True,29027.292075399426,433948.787906572
Vernon,229431.6548497286,2024-11-01,True,21838.84966750571,437024.4600319515
Vernon,227444.2045253409,2024-12-01,True,14843.190586233337,440045.21846444847
Vernon,222218.3094000106,2025-01-01,True,550.8442537728406,443885.7745462484
Vernon,218293.71014865354,2025-02-01,True,-10128.469441746594,446715.8897390537
Vernon,233383.61122361408,2025-03-01,True,-1599.194861032127,468366.4173082603
Vernon,244707.65157274285,2025-04-01,True,3342.479720954929,486072.8234245308
Vernon,238486.6928764932,2025-05-01,True,-9096.370379745495,486069.7561327319
Vernon,250961.00512953923,2025-06-01,True,-2687.5711337441753,504609.58139282267
Vernon,251293.57735119687,2025-07-01,True,-8278.815770194662,510865.97047258844
Vernon,240354.99873275065,2025-08-01,True,-25009.004673774587,505719.0021392759
Vernon,241145.7422478044,2025-09-01,True,-29886.212717413582,512177.6972130224
Vernon,232100.35452027802,2025-10-01,True,-44483.23717697823,508683.94621753425
Vernon,230043.9693790209,2025-11-01,True,-51981.9967858711,512069.9355439129
Vernon,228056.51905463322,2025-12-01,True,-59308.76772939577,515421.8058386622
Voluntown,366080.0,2006-10-01,False,,
Voluntown,387725.0,2006-11-01,False,,
Voluntown,318500.0,2006-12-01,False,,
Voluntown,524225.0,2007-01-01,False,,
Voluntown,276357.92391180416,2007-02-01,False,,
Voluntown,201896.76,2007-03-01,False,,
Voluntown,359666.6666666667,2007-04-01,False,,
Voluntown,468000.0,2007-05-01,False,,
Voluntown,453050.0,2007-06-01,False,,
Voluntown,243533.33333333337,2007-07-01,False,,
Voluntown,308750.0,2007-08-01,False,,
Voluntown,336635.0,2007-09-01,False,,
Voluntown,263250.0,2007-10-01,False,,
Voluntown,331500.0,2007-11-01,False,,
Voluntown,216666.66666666663,2007-12-01,False,,
Voluntown,276357.92391180416,2008-01-01,False,,
Voluntown,305695.0,2008-02-01,False,,
Voluntown,240500.0,2008-03-01,False,,
Voluntown,389306.6666666667,2008-04-01,False,,
Voluntown,346450.0,2008-05-01,False,,
Voluntown,293800.0,2008-06-01,False,,
Voluntown,270400.0,2008-07-01,False,,
Voluntown,218009.74,2008-08-01,False,,
Voluntown,276357.92391180416,2008-09-01,False,,
Voluntown,138450.0,2008-10-01,False,,
Voluntown,209346.15,2008-11-01,False,,
